Document,Question,Reference,Generated,Company,TimeTaken(sec),rouge1,rouge2,rougeL,bert_precision,bert_recall,bert_f1,token_f1
Pepsico_Q3_2023,What accounting principles guide PepsiCo’s interim financial reports?,PepsiCo prepares financials under U.S. GAAP for interim periods and Form 10-Q regulations.,Error generating answer.,Pepsico,0.53,0.0,0.0,0.0,0.8676497936248779,0.8020662069320679,0.8335700035095215,0.0
Pepsico_Q3_2023,How does PepsiCo determine cost categories in its reporting?,"Costs for raw materials and production are included in cost of sales, while logistics and promotions fall under SG&A.",Error generating answer.,Pepsico,0.86,0.0,0.0,0.0,0.8635309338569641,0.8118281364440918,0.8368817567825317,0.0
Pepsico_Q3_2023,What method does PepsiCo use for international operations reporting?,PepsiCo uses a monthly calendar basis for international operations and a 12-week system in North America.,Error generating answer.,Pepsico,0.55,0.0,0.0,0.0,0.8637524843215942,0.826205849647522,0.8445620536804199,0.0
Pepsico_Q3_2023,How does PepsiCo deal with uncertainty in global markets?,"They acknowledge challenges like inflation, supply chain issues, and geopolitical conflict affecting estimates.",Error generating answer.,Pepsico,0.47,0.0,0.0,0.0,0.8721663951873779,0.8550090193748474,0.8635024428367615,0.0
Pepsico_Q3_2023,What are PepsiCo's main global divisions?,"Divisions include FLNA, QFNA, PBNA, LatAm, Europe, AMESA, and APAC.",Error generating answer.,Pepsico,0.48,0.0,0.0,0.0,0.8638448119163513,0.7895413637161255,0.8250235319137573,0.0
Pepsico_Q4_2023,What types of products does Frito-Lay North America provide?,"FLNA offers branded snacks like Cheetos, Lay’s, Doritos, and dips under partnerships such as Sabra.",Error generating answer.,Pepsico,0.48,0.0,0.0,0.0,0.8642610311508179,0.7925707101821899,0.8268648386001587,0.0
Pepsico_Q4_2023,What is Quaker Foods North America known for?,"QFNA markets cereals, oatmeal, rice, and granola bars under brands like Quaker and Pearl Milling Company.",Error generating answer.,Pepsico,0.5,0.0,0.0,0.0,0.8637027740478516,0.7837579250335693,0.8217906355857849,0.0
Pepsico_Q4_2023,How does PBNA handle beverage production and distribution?,PBNA operates its own plants and also partners with other bottlers for distribution across North America.,Error generating answer.,Pepsico,0.47,0.0,0.0,0.0,0.8616708517074585,0.8239901065826416,0.8424093127250671,0.0
Pepsico_Q4_2023,What is PepsiCo’s model for joint ventures?,"They collaborate on tea and coffee ventures with Unilever and Starbucks, and hold partial ownership in Tropicana Brands Group.",Error generating answer.,Pepsico,0.53,0.0,0.0,0.0,0.8702874183654785,0.8169898986816406,0.8427969217300415,0.0
Pepsico_Q4_2023,How does PepsiCo support e-commerce and digital sales?,PepsiCo distributes products via direct-to-consumer channels and third-party e-commerce platforms.,Error generating answer.,Pepsico,0.48,0.0,0.0,0.0,0.8640275001525879,0.8114877343177795,0.8369339108467102,0.0
Pepsico_Q1_2024,How are PepsiCo’s divisions structured in Q1 2024?,"The company reports seven divisions including PBNA, QFNA, FLNA, and international regions like AMESA.",Error generating answer.,Pepsico,0.48,0.0,0.0,0.0,0.8633660078048706,0.8006778359413147,0.8308411240577698,0.0
Pepsico_Q1_2024,What cost elements are included in PepsiCo’s cost of sales?,"Cost of sales includes raw materials, labor, production planning, and inspection costs.",Error generating answer.,Pepsico,0.49,0.0,0.0,0.0,0.8639475703239441,0.8145986795425415,0.8385477662086487,0.0
Pepsico_Q1_2024,How are administrative and logistics costs treated in financials?,"These are categorized under selling, general, and administrative expenses.",Error generating answer.,Pepsico,0.48,0.0,0.0,0.0,0.8651068210601807,0.812636137008667,0.8380509614944458,0.0
Pepsico_Q1_2024,How does PepsiCo ensure consistent global reporting?,They reconcile calendar-based international reports with 12-week domestic cycles.,Error generating answer.,Pepsico,0.48,0.0,0.0,0.0,0.8797398209571838,0.8524016737937927,0.8658550381660461,0.0
Pepsico_Q1_2024,What economic conditions complicated PepsiCo's reporting assumptions?,"Volatility in geopolitics, inflation, and interest rates made estimates more complex.",Error generating answer.,Pepsico,0.47,0.0,0.0,0.0,0.8652939796447754,0.8382269144058228,0.8515453934669495,0.0
Pepsico_Q2_2024,What are PepsiCo’s international divisions?,"They include LatAm, Europe, AMESA, and APAC, each handling beverages and convenient foods.",Error generating answer.,Pepsico,0.48,0.0,0.0,0.0,0.8644123077392578,0.8098868727684021,0.8362616896629333,0.0
Pepsico_Q2_2024,How does PepsiCo structure its beverage and food sales globally?,"Products are sold via direct-store-delivery, customer warehouse, and distributor networks.",Error generating answer.,Pepsico,0.47,0.0,0.0,0.0,0.8659687638282776,0.8147361874580383,0.8395715951919556,0.0
Pepsico_Q2_2024,What role do bottlers play in PepsiCo’s operations?,Authorized bottlers produce and distribute beverages under PepsiCo’s brand names.,Error generating answer.,Pepsico,0.47,0.0,0.0,0.0,0.8614352941513062,0.8100730180740356,0.8349650502204895,0.0
Pepsico_Q2_2024,How are promotional and marketing costs accounted for?,These are recognized proportionally based on revenue or volume across the period.,Error generating answer.,Pepsico,0.47,0.0,0.0,0.0,0.8696346282958984,0.8232365846633911,0.8457997441291809,0.0
Pepsico_Q2_2024,What challenges are identified in the global commodity environment?,PepsiCo noted continued inflationary cost pressure and raw material fluctuations.,Error generating answer.,Pepsico,0.51,0.0,0.0,0.0,0.8622092604637146,0.816735565662384,0.8388566374778748,0.0
Pepsico_Q3_2024,How does PepsiCo categorize its production and logistic expenses?,"Production is part of cost of sales, while distribution and merchandising are SG&A.",Error generating answer.,Pepsico,0.55,0.0,0.0,0.0,0.8644622564315796,0.8195395469665527,0.8414016962051392,0.0
Pepsico_Q3_2024,What segments drive PepsiCo’s global operations?,PepsiCo operates through seven global divisions including APAC and AMESA.,Error generating answer.,Pepsico,0.49,0.0,0.0,0.0,0.8620595335960388,0.8030660152435303,0.8315176963806152,0.0
Pepsico_Q3_2024,How does PepsiCo adapt to supply chain and geopolitical pressures?,They adjust financial estimates to reflect evolving economic conditions.,Error generating answer.,Pepsico,4.22,0.0,0.0,0.0,0.8763889670372009,0.8508941531181335,0.8634533882141113,0.0
Pepsico_Q3_2024,What is PepsiCo’s approach to financial disclosure for interim periods?,Interim reports follow U.S. GAAP but omit full annual disclosures.,Error generating answer.,Pepsico,0.57,0.0,0.0,0.0,0.8557563424110413,0.8335413932800293,0.8445028066635132,0.0
Pepsico_Q3_2024,How are international calendar results integrated with North American reporting?,Calendar-month results are merged with 12-week cycles for consolidated reporting.,Error generating answer.,Pepsico,0.52,0.0,0.0,0.0,0.8639522790908813,0.825789213180542,0.8444397449493408,0.0
Pepsico_Q4_2024,What change occurred to Sabra in 2024?,"PepsiCo acquired full ownership of Sabra, turning it into a wholly-owned subsidiary.",Error generating answer.,Pepsico,0.49,0.0,0.0,0.0,0.8642789125442505,0.8249790668487549,0.8441718816757202,0.0
Pepsico_Q4_2024,How are distribution channels structured at PepsiCo?,"They use direct-store-delivery, warehouse systems, distributor networks, and e-commerce.",Error generating answer.,Pepsico,0.51,0.0,0.0,0.0,0.873022198677063,0.82891446352005,0.8503967523574829,0.0
Pepsico_Q4_2024,What are PepsiCo’s key packaging and ingredient materials?,"They use PET resins, aluminum, essential oils, and various grains and sweeteners.",Error generating answer.,Pepsico,0.48,0.0,0.0,0.0,0.8738448023796082,0.8207985162734985,0.8464914560317993,0.0
Pepsico_Q4_2024,How does PepsiCo manage price fluctuation risk?,They employ hedging strategies like fixed-price contracts and derivative instruments.,Error generating answer.,Pepsico,0.46,0.0,0.0,0.0,0.8756406903266907,0.8507579565048218,0.8630199432373047,0.0
Pepsico_Q4_2024,What sustainability initiatives does PepsiCo pursue in sourcing?,The company supports sustainable farming and increased use of recycled materials.,Error generating answer.,Pepsico,0.59,0.0,0.0,0.0,0.8670383095741272,0.8399972319602966,0.8533035516738892,0.0
S&P_Global_Q1_2023,What was the purpose of the Securities and Asset Purchase Agreement in Q1 2023?,The Agreement facilitated the sale of the GES Business and related assets from IHS Markit to Allium Buyer LLC.,Error generating answer.,S&P_Global,0.51,0.0,0.0,0.0,0.8636536598205566,0.8108401298522949,0.8364139795303345,0.0
S&P_Global_Q1_2023,What does the term 'NewCo Entity' refer to in the agreement?,NewCo Entity refers to newly formed entities that hold equity interests or assets related to the GES Business.,Error generating answer.,S&P_Global,0.58,0.0,0.0,0.0,0.8606246113777161,0.8171693086624146,0.8383342027664185,0.0
S&P_Global_Q1_2023,How is 'Affiliate' defined under this agreement?,"An Affiliate is any person or entity that controls, is controlled by, or is under common control with another person or entity.",Error generating answer.,S&P_Global,0.41,0.0,0.0,0.0,0.8608894348144531,0.7905943393707275,0.824245810508728,0.0
S&P_Global_Q1_2023,What is meant by 'Business Material Adverse Effect' in the document?,"It refers to events materially impacting the GES Business’s operations, assets, or financial condition, excluding broad market or geopolitical impacts.",Error generating answer.,S&P_Global,0.52,0.0,0.0,0.0,0.8604280352592468,0.813000500202179,0.8360421657562256,0.0
S&P_Global_Q1_2023,What responsibilities do Seller and Purchaser have in the pre-closing restructuring?,"The Seller must restructure assets and equity before closing, and the Purchaser assumes liabilities as per the agreement.",Error generating answer.,S&P_Global,0.51,0.0,0.0,0.0,0.8649832606315613,0.8324261903762817,0.8483925461769104,0.0
S&P_Global_Q1_2024,What type of regulatory document did S&P Global file for Q1 2024?,"S&P Global filed a 10-Q form with the SEC, providing quarterly financial and operational disclosures.",Error generating answer.,S&P_Global,0.42,0.0,0.0,0.0,0.8642778992652893,0.8039205074310303,0.8330073356628418,0.0
S&P_Global_Q1_2024,"How is the company formerly known, according to the Q1 2024 filing?",S&P Global was previously known as McGraw Hill Financial Inc and The McGraw-Hill Companies Inc.,Error generating answer.,S&P_Global,0.4,0.0,0.0,0.0,0.8640758395195007,0.7458294034004211,0.8006100654602051,0.0
S&P_Global_Q1_2024,What was the business address listed for S&P Global in the Q1 2024 filing?,"The business address listed is 55 Water Street, New York, NY 10041.",Error generating answer.,S&P_Global,0.42,0.0,0.0,0.0,0.8648806810379028,0.7924081683158875,0.8270598649978638,0.0
S&P_Global_Q1_2024,What standard industry classification does S&P Global fall under?,"S&P Global is classified under Services—Consumer Credit Reporting, Collection Agencies.",Error generating answer.,S&P_Global,0.47,0.0,0.0,0.0,0.8611891865730286,0.7898877859115601,0.8239989280700684,0.0
S&P_Global_Q1_2024,What kind of information is included in the filing’s equity section?,"The equity section includes data on common stock, additional paid-in capital, retained earnings, and treasury stock.",Error generating answer.,S&P_Global,0.5,0.0,0.0,0.0,0.8660401105880737,0.8009253144264221,0.832210898399353,0.0
S&P_Global_Q2_2023,How does S&P Global define its fiscal year-end?,S&P Global’s fiscal year ends on December 31.,Error generating answer.,S&P_Global,0.75,0.0,0.0,0.0,0.8622640371322632,0.7760872840881348,0.8169091939926147,0.0
S&P_Global_Q2_2023,What subsidiaries or segments were disposed of by sale in Q2 2023?,The Engineering Solutions business segment was disposed of by sale during this period.,Error generating answer.,S&P_Global,0.47,0.0,0.0,0.0,0.8610488176345825,0.8296308517456055,0.8450478911399841,0.0
S&P_Global_Q2_2023,What business name changes are recorded for S&P Global?,"S&P Global was formerly McGraw-Hill Inc, then McGraw-Hill Companies Inc, and later McGraw Hill Financial Inc.",Error generating answer.,S&P_Global,0.51,0.0,0.0,0.0,0.8643252849578857,0.7636851072311401,0.8108944892883301,0.0
S&P_Global_Q2_2023,What address does S&P Global list for both business and mail purposes?,"The address listed for both business and mail is 55 Water Street, New York, NY.",Error generating answer.,S&P_Global,0.53,0.0,0.0,0.0,0.8645122647285461,0.8198983669281006,0.8416144847869873,0.0
S&P_Global_Q2_2023,Which U.S. GAAP elements are referenced in equity reporting?,"The report includes components like Additional Paid-In Capital, Retained Earnings, and Treasury Stock.",Error generating answer.,S&P_Global,1.61,0.0,0.0,0.0,0.8692295551300049,0.8086886405944824,0.8378669023513794,0.0
S&P_Global_Q2_2024,What is the corporate headquarters address of S&P Global?,"The company is located at 55 Water Street, New York, NY 10041.",Error generating answer.,S&P_Global,0.59,0.0,0.0,0.0,0.8646743297576904,0.762649416923523,0.8104636669158936,0.0
S&P_Global_Q2_2024,How is equity categorized in the Q2 2024 report?,"Equity is categorized into components like common stock, retained earnings, treasury stock, and additional paid-in capital.",Error generating answer.,S&P_Global,0.48,0.0,0.0,0.0,0.8638602495193481,0.8012204170227051,0.8313621282577515,0.0
S&P_Global_Q2_2024,What financial statement form did S&P Global file for Q2 2024?,S&P Global filed the Form 10-Q with the SEC for the second quarter.,Error generating answer.,S&P_Global,0.48,0.0,0.0,0.0,0.8650143146514893,0.783555269241333,0.8222723007202148,0.0
S&P_Global_Q2_2024,Which business segment was identified as a disposal group not classified as discontinued?,The Engineering Solutions Business was labeled as disposed of but not discontinued.,Error generating answer.,S&P_Global,0.47,0.0,0.0,0.0,0.863723635673523,0.8345133662223816,0.8488672971725464,0.0
S&P_Global_Q2_2024,What historical names has S&P Global operated under?,"The company was previously McGraw Hill Inc, McGraw-Hill Companies Inc, and McGraw Hill Financial Inc.",Error generating answer.,S&P_Global,0.43,0.0,0.0,0.0,0.8639745712280273,0.7604414224624634,0.8089085817337036,0.0
S&P_Global_Q3_2024,What classification is assigned to S&P Global by industry?,S&P Global is classified under Consumer Credit Reporting and Collection Agencies.,Error generating answer.,S&P_Global,0.52,0.0,0.0,0.0,0.8616033792495728,0.7923160791397095,0.8255083560943604,0.0
S&P_Global_Q3_2024,Which business segment is noted for disposal in Q3 2024 filings?,The Fincentric business segment is noted as a disposal group.,Error generating answer.,S&P_Global,1.22,0.0,0.0,0.0,0.8650143146514893,0.8263255953788757,0.8452274799346924,0.0
S&P_Global_Q3_2024,What form was used to file the Q3 2024 report?,S&P Global submitted a 10-Q filing for the third quarter of 2024.,Error generating answer.,S&P_Global,0.73,0.0,0.0,0.0,0.8665984869003296,0.7926316261291504,0.8279663324356079,0.0
S&P_Global_Q3_2024,How are business segments tracked in the Q3 2024 disclosure?,Segments such as Market Intelligence and Fincentric are tracked through structured tags in the disclosure.,Error generating answer.,S&P_Global,0.6,0.0,0.0,0.0,0.8647891283035278,0.8282517194747925,0.846126139163971,0.0
S&P_Global_Q3_2024,How does S&P Global structure shareholder equity information?,"The company reports on categories like common stock, paid-in capital, and comprehensive income.",Error generating answer.,S&P_Global,0.78,0.0,0.0,0.0,0.8636887669563293,0.7992962002754211,0.8302457928657532,0.0
Tesla_Q1_2023,What are the key financial reporting principles used by Tesla?,Tesla follows U.S. GAAP and includes unaudited interim consolidated financial statements for quarterly reporting.,Error generating answer.,Tesla,0.56,0.0,0.0,0.0,0.8562083840370178,0.7992137670516968,0.8267298936843872,0.0
Tesla_Q1_2023,How does Tesla recognize deferred revenue in Q1 2023?,"Deferred revenue includes obligations such as FSD updates, internet connectivity, and Supercharging, recognized over time.",Error generating answer.,Tesla,0.46,0.0,0.0,0.0,0.8632332682609558,0.8278554677963257,0.8451743721961975,0.0
Tesla_Q1_2023,What services are included in Tesla’s automotive segment?,"The automotive segment includes vehicle sales, leasing, FSD features, Supercharging, and post-sale services.",Error generating answer.,Tesla,0.49,0.0,0.0,0.0,0.8637790679931641,0.8088086247444153,0.835390567779541,0.0
Tesla_Q1_2023,How does Tesla treat financing receivables?,Tesla includes receivables related to automotive and energy product financing in current and non-current assets.,Error generating answer.,Tesla,0.52,0.0,0.0,0.0,0.8632940649986267,0.8112731575965881,0.8364756107330322,0.0
Tesla_Q1_2023,What comprises the energy segment’s revenue streams?,"Energy segment revenues are derived from solar sales, leasing, and energy storage systems with deferred revenue recognized over contract terms.",Error generating answer.,Tesla,0.49,0.0,0.0,0.0,0.8630783557891846,0.8214571475982666,0.8417535424232483,0.0
Tesla_Q2_2023,What type of lease programs does Tesla offer?,Tesla uses direct sales-type leasing where leases are transferred to commercial banks and recognized as sales.,Error generating answer.,Tesla,0.52,0.0,0.0,0.0,0.8669277429580688,0.824949324131012,0.8454177379608154,0.0
Tesla_Q2_2023,How does Tesla estimate resale value guarantees?,"Tesla uses market data to assess exposure under guarantee programs, accounting for potential shortfalls.",Error generating answer.,Tesla,0.57,0.0,0.0,0.0,0.873130738735199,0.852771520614624,0.8628310561180115,0.0
Tesla_Q2_2023,What are Tesla’s energy storage products?,Tesla offers Powerwall for residential and Megapack for industrial-scale storage solutions.,Error generating answer.,Tesla,0.48,0.0,0.0,0.0,0.8662642240524292,0.8252630233764648,0.8452666997909546,0.0
Tesla_Q2_2023,What deferred revenue practices does Tesla follow in energy sales?,Deferred revenue from prepayments is recognized evenly over the contractual term.,Error generating answer.,Tesla,0.48,0.0,0.0,0.0,0.867702305316925,0.834571123123169,0.8508143424987793,0.0
Tesla_Q2_2023,How does Tesla report automotive regulatory credits?,Credits are recognized as revenue upon fulfillment of regulatory obligations and sale of credits.,Error generating answer.,Tesla,0.44,0.0,0.0,0.0,0.8646766543388367,0.8325492739677429,0.8483089208602905,0.0
Tesla_Q3_2023,What role does software play in Tesla vehicles?,"Tesla’s software controls performance, charging, and infotainment, and is frequently updated over-the-air.",Error generating answer.,Tesla,0.42,0.0,0.0,0.0,0.8645617961883545,0.8246051669120789,0.8441108465194702,0.0
Tesla_Q3_2023,How are energy systems sold and recognized in Tesla’s revenue?,Sales include prepayments recognized over time and contracts with long-term obligations tracked in deferred revenue.,Error generating answer.,Tesla,0.52,0.0,0.0,0.0,0.8651242256164551,0.8302260637283325,0.8473159670829773,0.0
Tesla_Q3_2023,How does Tesla handle international operations financially?,"Tesla integrates global financial results following U.S. GAAP, with adjustments for currency and regulation.",Error generating answer.,Tesla,0.46,0.0,0.0,0.0,0.8636161088943481,0.83803391456604,0.8506326675415039,0.0
Tesla_Q3_2023,What is Tesla’s treatment of Full Self-Driving features in revenue?,"Tesla recognizes revenue over time for FSD, tied to updates and ongoing feature development.",Error generating answer.,Tesla,0.42,0.0,0.0,0.0,0.8803871870040894,0.8472163677215576,0.8634833693504333,0.0
Tesla_Q3_2023,How does Tesla classify its leasing income?,"Sales-type leases are recognized as revenue, while vehicle leasing revenue is categorized separately in financial statements.",Error generating answer.,Tesla,0.49,0.0,0.0,0.0,0.8639956712722778,0.8323332071304321,0.8478689789772034,0.0
Tesla_Q4_2023,What vehicle models does Tesla manufacture?,"Tesla manufactures the Model 3, Y, S, X, Cybertruck, and Tesla Semi.",Error generating answer.,Tesla,0.44,0.0,0.0,0.0,0.867322564125061,0.7933470010757446,0.8286871314048767,0.0
Tesla_Q4_2023,What differentiates Tesla’s vehicle sales model?,"Tesla sells directly to customers, bypassing traditional dealerships and maintaining control of pricing and customer experience.",Error generating answer.,Tesla,0.47,0.0,0.0,0.0,0.8711029887199402,0.8318403363227844,0.8510190844535828,0.0
Tesla_Q4_2023,What are Tesla’s main energy products?,Tesla offers Powerwall and Megapack for energy storage and Solar Roof and panels for power generation.,Error generating answer.,Tesla,0.41,0.0,0.0,0.0,0.8678354024887085,0.8051867485046387,0.8353381156921387,0.0
Tesla_Q4_2023,What is Tesla's self-driving strategy?,"Tesla develops FSD (Supervised) using vision-based systems and neural networks, updated via over-the-air updates.",Error generating answer.,Tesla,0.4,0.0,0.0,0.0,0.885940670967102,0.8276847004890442,0.8558223843574524,0.0
Tesla_Q4_2023,How does Tesla support used vehicle sales?,"Tesla resells trade-ins, lease returns, and other used vehicles through its network or third-party channels.",Error generating answer.,Tesla,0.42,0.0,0.0,0.0,0.8702062964439392,0.8044153451919556,0.8360185027122498,0.0
Tesla_Q1_2024,How does Tesla manage deferred revenue from FSD and software?,"Deferred revenue is related to FSD features, connectivity, and software updates, recognized over time.",Error generating answer.,Tesla,0.48,0.0,0.0,0.0,0.8630164861679077,0.8315220475196838,0.8469765186309814,0.0
Tesla_Q1_2024,What financial reporting format does Tesla use in Q1 2024?,"Tesla reports on an unaudited interim basis, with reclassifications made for comparability.",Error generating answer.,Tesla,0.5,0.0,0.0,0.0,0.8652757406234741,0.7841452956199646,0.8227152824401855,0.0
Tesla_Q1_2024,How does Tesla generate energy revenue?,"Revenue is recognized from solar and energy storage contracts, with amounts allocated to unfulfilled obligations.",Error generating answer.,Tesla,0.76,0.0,0.0,0.0,0.8660301566123962,0.8356338739395142,0.8505605459213257,0.0
Tesla_Q1_2024,What does Tesla disclose about customer financing?,"Tesla provides loans for automotive and energy products, which are recorded in current and non-current receivables.",Error generating answer.,Tesla,0.57,0.0,0.0,0.0,0.8688368201255798,0.818499743938446,0.8429174423217773,0.0
Tesla_Q1_2024,How does Tesla allocate software-related revenues?,Revenues from subscriptions or upgrades are deferred and recognized based on service delivery.,Error generating answer.,Tesla,0.49,0.0,0.0,0.0,0.8613097071647644,0.8244608640670776,0.8424825668334961,0.0
Tesla_Q2_2024,What does Tesla’s Q2 2024 filing say about FSD deferred revenue?,"Deferred revenue includes FSD features and other software, with revenue recognized as services are performed.",Error generating answer.,Tesla,0.51,0.0,0.0,0.0,0.8639119863510132,0.8273577094078064,0.8452398180961609,0.0
Tesla_Q2_2024,How does Tesla handle revenue from energy storage contracts?,"Tesla recognizes energy storage revenue over time, with a large portion deferred due to multi-year contracts.",Error generating answer.,Tesla,0.5,0.0,0.0,0.0,0.8721510171890259,0.8444443941116333,0.8580741286277771,0.0
Tesla_Q2_2024,What is Tesla’s approach to resale value guarantees?,Tesla accounts for resale value guarantees as liabilities and reassesses exposure quarterly.,Error generating answer.,Tesla,0.39,0.0,0.0,0.0,0.8701689839363098,0.8495415449142456,0.8597314953804016,0.0
Tesla_Q2_2024,What are Tesla’s energy financing arrangements?,"Tesla provides loans for energy systems, recorded as receivables in its financials.",Error generating answer.,Tesla,5.07,0.0,0.0,0.0,0.8678786754608154,0.8227393627166748,0.8447064161300659,0.0
Tesla_Q2_2024,What does Tesla disclose about income tax treatment?,Income tax is calculated using estimated effective tax rates adjusted for discrete items quarterly.,Error generating answer.,Tesla,0.65,0.0,0.0,0.0,0.8609469532966614,0.798046886920929,0.8283045291900635,0.0
Tesla_Q3_2024,What state is Tesla incorporated in as of Q3 2024?,"Tesla was converted to a Texas corporation as of June 13, 2024.",Error generating answer.,Tesla,0.46,0.0,0.0,0.0,0.8725869655609131,0.8318184614181519,0.8517151474952698,0.0
Tesla_Q3_2024,What does Tesla's Robotaxi business entail?,Tesla plans to launch an autonomous ride-hailing network using its vehicles and FSD capabilities.,Error generating answer.,Tesla,1.04,0.0,0.0,0.0,0.8669174909591675,0.8331027030944824,0.8496738076210022,0.0
Tesla_Q3_2024,How is Tesla integrating AI beyond self-driving?,"Tesla uses AI for robotics projects like Optimus, a humanoid robot controlled by its FSD neural networks.",Error generating answer.,Tesla,0.57,0.0,0.0,0.0,0.8642358779907227,0.8194650411605835,0.8412551879882812,0.0
Tesla_Q3_2024,How are Megapack installations designed?,"Megapack systems are modular, designed for efficient field assembly and integration with energy grids.",Error generating answer.,Tesla,0.49,0.0,0.0,0.0,0.8632832765579224,0.8254982829093933,0.8439680933952332,0.0
Tesla_Q3_2024,How does Tesla manage over-the-air software capabilities?,"Tesla updates vehicle and energy systems remotely, allowing for upgrades and new features.",Error generating answer.,Tesla,0.52,0.0,0.0,0.0,0.8722147345542908,0.8499040007591248,0.8609148263931274,0.0
Tesla_Q4_2024,What are Tesla’s two primary business segments?,Tesla operates in the automotive segment and energy generation and storage segment.,Error generating answer.,Tesla,0.56,0.0,0.0,0.0,0.8630315065383911,0.8048447966575623,0.8329232335090637,0.0
Tesla_Q4_2024,What technology is used in Tesla's battery systems?,Tesla uses proprietary lithium-ion battery cells and powertrain technologies for performance and cost-efficiency.,Error generating answer.,Tesla,0.53,0.0,0.0,0.0,0.8665925860404968,0.82683265209198,0.8462458848953247,0.0
Tesla_Q4_2024,How is Tesla’s public charging infrastructure evolving?,Tesla's Supercharger network is expanding and has been opened to non-Tesla vehicles via the NACS standard.,Error generating answer.,Tesla,0.51,0.0,0.0,0.0,0.8644677400588989,0.8243201375007629,0.843916654586792,0.0
Tesla_Q4_2024,What customer tools are available for software upgrades?,"Customers can purchase upgrades through the Tesla app or vehicle UI, enabling subscription services.",Error generating answer.,Tesla,0.51,0.0,0.0,0.0,0.869640588760376,0.8489431738853455,0.8591672778129578,0.0
Tesla_Q4_2024,How does Tesla support sustainable energy goals?,Tesla co-locates Superchargers with solar installations and promotes interoperability via NACS adoption.,Error generating answer.,Tesla,0.9,0.0,0.0,0.0,0.873336911201477,0.8274672031402588,0.8497835397720337,0.0
